15,0,0.26704
15.05,0,0.26704
15.1,0,0.26704
15.15,0,0.26704
15.2,0,0.26704
15.25,0,0.26704
15.3,0,0.26704
15.35,0,0.26704
15.4,0,0.26704
15.45,0,0
15.5,0,0
15.55,0,0.26704
15.6,0,-0.53732
15.65,0,0.26704
15.7,0,0
15.75,0,0
15.8,0,0.26704
15.85,0,0
15.9,0,0.26704
15.95,0,0.26704
16,0,0
16.05,0,0.26704
16.1,0,0.26704
16.15,0,0.26704
16.2,0,0.26704
16.25,0,0.26704
16.3,0,0.26704
16.35,0,0.26704
16.4,0,0.26704
16.45,0,0.26704
16.5,0,0.26704
16.55,0,0.26704
16.6,0,0
16.65,0,0.26704
16.7,0,0.79796
16.75,0,0.26704
16.8,0,0.26704
16.85,0,0
16.9,0,0.26704
16.95,0,0
17,0,0
17.05,0,0.26704
17.1,0,0.26704
17.15,0,0
17.2,0,0.26704
17.25,0,0.26704
17.3,0,0.26704
17.35,0,0
17.4,0,0
17.45,0,0.26704
17.5,0,0.26704
17.55,0,0
17.6,0,0
17.65,0,0
17.7,0,0
17.75,0,0
17.8,0,0
17.85,0,0
17.9,0,0
17.95,0,0
18,0,0
18.05,0,0.26704
18.1,0,0.26704
18.15,0,0.26704
18.2,0,0
18.25,0,-0.26812
18.3,0,0.26704
18.35,0,0
18.4,0,0
18.45,0,0
18.5,0,0
18.55,0,0.26704
18.6,0,0
18.65,0,0.26704
18.7,0,0
18.75,0,0
18.8,0,0
18.85,0,0
18.9,0,0
18.95,0,0
19,0,0
19.05,0,0
19.1,0,0
19.15,0,0.26704
19.2,0,0
19.25,0,0
19.3,0,0
19.35,0,0.26704
19.4,0,0
19.45,0,0
19.5,0,0
19.55,0,0.26704
19.6,0,0
19.65,0,0
19.7,0,0
19.75,0,0
19.8,0,0
19.85,0,0
19.9,0,0
19.95,0,0.26704
20,0,0
20.05,0,0
20.1,0,0
20.15,0,0
20.2,0,0
20.25,0,0
20.3,0,0
20.35,0,0
20.4,0,0
20.45,0,0
20.5,0,0
20.55,0,0
20.6,0,0
20.65,0,0
20.7,0,0
20.75,0,0
20.8,0,0
20.85,0,0
20.9,0,0
20.95,0,0
21,0,0
21.05,0,0
21.1,0,0
21.15,0,0
21.2,0,0
21.25,0,0
21.3,0,0
21.35,0,0
21.4,0,0
21.45,0,0
21.5,0,0
21.55,0,0
21.6,0,0
21.65,10,0
21.7,10,0
21.75,10,0
21.8,10,0.26704
21.85,10,0
21.9,10,0
21.95,10,0
22,10,0
22.05,10,0
22.1,10,0
22.15,10,0
22.2,10,0
22.25,10,0
22.3,10,0
22.35,10,0
22.4,10,0
22.45,10,0
22.5,10,0
22.55,10,0
22.6,10,0
22.65,10,0
22.7,10,0
22.75,10,0
22.8,10,0
22.85,10,0
22.9,10,0
22.95,10,0
23,10,0
23.05,10,0
23.1,10,0
23.15,10,0
23.2,10,0
23.25,10,-0.26812
23.3,10,0
23.35,10,0
23.4,10,0
23.45,10,0
23.5,10,0
23.55,10,0
23.6,10,0
23.65,10,0
23.7,10,0
23.75,10,0
23.8,10,0
23.85,10,0
23.9,10,0
23.95,10,0
24,10,0
24.05,10,0
24.1,10,0
24.15,10,0
24.2,10,0
24.25,10,0
24.3,10,0
24.35,10,0
24.4,10,0
24.45,10,0
24.5,10,-0.26812
24.55,10,0
24.6,10,-0.26812
24.65,10,0
24.7,10,0
24.75,10,0
24.8,10,0
24.85,10,0
24.9,10,0
24.95,10,0
25,10,0
25.05,10,0
25.1,10,0
25.15,10,0
25.2,10,0
25.25,10,0
25.3,10,0
25.35,10,0
25.4,10,0
25.45,10,0
25.5,10,0
25.55,10,0
25.6,10,-0.26812
25.65,10,0
25.7,10,-0.26812
25.75,10,0
25.8,10,0
25.85,10,0
25.9,10,-0.26812
25.95,10,0
26,10,0
26.05,10,-0.26812
26.1,10,0
26.15,10,0
26.2,10,0
26.25,10,0
26.3,10,0
26.35,10,0
26.4,10,0
26.45,10,0
26.5,10,0
26.55,10,-0.26812
26.6,10,0
26.65,10,-0.26812
26.7,10,0
26.75,10,0
26.8,10,0
26.85,10,0
26.9,10,0
26.95,10,0
27,10,0
27.05,10,0
27.1,10,0
27.15,10,0
27.2,10,0
27.25,10,0
27.3,10,0
27.35,10,0
27.4,10,0
27.45,10,0
27.5,10,0
27.55,10,0
27.6,10,0
27.65,10,0
27.7,10,0
27.75,10,0
27.8,10,0
27.85,10,0
27.9,10,0
27.95,10,0
28,10,0
28.05,10,0
28.1,10,0
28.15,10,0
28.2,10,0
28.25,10,0
28.3,10,0
28.35,10,-0.53732
28.4,10,0
28.45,10,0
28.5,10,0
28.55,10,0
28.6,10,0
28.65,10,0
28.7,10,0
28.75,10,0
28.8,10,0
28.85,10,0
28.9,10,0
28.95,10,0
29,10,0
29.05,10,0
29.1,10,0
29.15,10,0
29.2,10,0
29.25,10,0.26704
29.3,10,0
29.35,10,0
29.4,10,0
29.45,10,0
29.5,10,0.26704
29.55,10,0.26704
29.6,10,0
29.65,10,0
29.7,10,0
29.75,10,0.26704
29.8,10,0.26704
29.85,10,0.26704
29.9,10,0
29.95,10,0
30,10,0.26704
30.05,10,0.26704
30.1,10,0.26704
30.15,10,0.26704
30.2,10,0.26704
30.25,10,0.26704
30.3,10,0.26704
30.35,10,0.26704
30.4,10,0.26704
30.45,10,0.26704
30.5,10,0.26704
30.55,10,0.26704
30.6,10,0.26704
30.65,10,0.26704
30.7,10,0.26704
30.75,10,0.26704
30.8,10,0
30.85,10,0.26704
30.9,10,0.26704
30.95,10,0.26704
31,10,0.26704
31.05,10,0.26704
31.1,10,0.53302
31.15,10,0.26704
31.2,10,0.26704
31.25,10,0.26704
31.3,10,0.26704
31.35,10,0.26704
31.4,10,0.26704
31.45,10,0.26704
31.5,10,0.26704
31.55,10,0.26704
31.6,10,0.26704
31.65,10,0.26704
31.7,10,0.53302
31.75,10,0.26704
31.8,10,0.26704
31.85,10,0.26704
31.9,10,0.53302
31.95,10,0.53302
32,10,0.53302
32.05,10,0.53302
32.1,10,0.53302
32.15,10,0.53302
32.2,10,0.53302
32.25,10,0.53302
32.3,10,0.53302
32.35,10,0.53302
32.4,10,0.53302
32.45,10,0.53302
32.5,10,0.53302
32.55,10,0.53302
32.6,10,0.53302
32.65,10,0.53302
32.7,10,0.53302
32.75,10,0.53302
32.8,10,0.53302
32.85,10,0.53302
32.9,10,0.53302
32.95,10,0.53302
33,10,0.53302
33.05,10,0.53302
33.1,10,0.53302
33.15,10,0.53302
33.2,10,0.53302
33.25,10,0.53302
33.3,10,0.79796
33.35,10,0.53302
33.4,10,0.79796
33.45,10,0.53302
33.5,10,0.79796
33.55,10,0.79796
33.6,10,0.79796
33.65,10,0.79796
33.7,10,0.79796
33.75,10,0.79796
33.8,10,0.79796
33.85,10,0.79796
33.9,10,0.79796
33.95,10,0.79796
34,10,0.79796
34.05,10,0.79796
34.1,10,0.79796
34.15,10,0.79796
34.2,10,0.79796
34.25,10,0.79796
34.3,10,0.79796
34.35,10,0.79796
34.4,10,0.79796
34.45,10,0.79796
34.5,10,0.79796
34.55,10,0.79796
34.6,10,0.79796
34.65,10,0.79796
34.7,10,0.79796
34.75,10,0.79796
34.8,10,0.79796
34.85,10,1.0618
34.9,10,1.0618
34.95,10,0.79796
35,10,0.79796
35.05,10,1.0618
35.1,10,1.0618
35.15,10,1.0618
35.2,10,1.0618
35.25,10,1.0618
35.3,10,1.0618
35.35,10,1.0618
35.4,10,1.0618
35.45,10,1.0618
35.5,10,1.0618
35.55,10,1.0618
35.6,10,1.0618
35.65,10,1.0618
35.7,10,1.0618
35.75,10,1.0618
35.8,10,1.0618
35.85,10,1.0618
35.9,10,0.79796
35.95,10,1.0618
36,10,1.0618
36.05,10,1.0618
36.1,10,1.0618
36.15,10,1.3247
36.2,10,1.0618
36.25,10,1.0618
36.3,10,1.3247
36.35,10,1.3247
36.4,10,1.3247
36.45,10,1.3247
36.5,10,1.3247
36.55,10,1.3247
36.6,10,1.3247
36.65,10,1.3247
36.7,10,1.3247
36.75,10,1.3247
36.8,10,1.3247
36.85,10,1.3247
36.9,10,1.3247
36.95,10,1.3247
37,10,1.5866
37.05,10,1.3247
37.1,10,1.3247
37.15,10,1.3247
37.2,10,1.3247
37.25,10,1.3247
37.3,10,1.5866
37.35,10,1.3247
37.4,10,1.5866
37.45,10,1.3247
37.5,10,1.5866
37.55,10,1.5866
37.6,10,1.5866
37.65,10,1.5866
37.7,10,1.5866
37.75,10,1.5866
37.8,10,1.5866
37.85,10,1.5866
37.9,10,1.5866
37.95,10,1.5866
38,10,1.5866
38.05,10,1.5866
38.1,10,1.5866
38.15,10,1.5866
38.2,10,1.5866
38.25,10,1.5866
38.3,10,1.5866
38.35,10,1.8474
38.4,10,1.5866
38.45,10,1.5866
38.5,10,1.5866
38.55,10,1.5866
38.6,10,1.5866
38.65,10,1.5866
38.7,10,1.5866
38.75,10,1.8474
38.8,10,1.8474
38.85,10,1.8474
38.9,10,1.8474
38.95,10,1.8474
39,10,1.5866
39.05,10,1.8474
39.1,10,1.8474
39.15,10,1.8474
39.2,10,1.8474
39.25,10,1.8474
39.3,10,1.8474
39.35,10,1.8474
39.4,10,1.8474
39.45,10,1.8474
39.5,10,1.8474
39.55,10,1.8474
39.6,10,1.8474
39.65,10,1.8474
39.7,10,1.8474
39.75,10,1.8474
39.8,10,1.8474
39.85,10,1.8474
39.9,10,1.8474
39.95,10,2.1073
40,10,1.8474
40.05,10,1.8474
40.1,10,1.8474
40.15,10,2.1073
40.2,10,2.1073
40.25,10,2.1073
40.3,10,2.1073
40.35,10,2.1073
40.4,10,2.1073
40.45,10,2.1073
40.5,10,2.1073
40.55,10,2.1073
40.6,10,2.1073
40.65,10,2.1073
40.7,10,2.1073
40.75,10,2.1073
40.8,10,2.1073
40.85,10,2.1073
40.9,10,2.1073
40.95,10,2.1073
41,10,2.1073
41.05,10,2.1073
41.1,10,2.1073
41.15,10,2.1073
41.2,10,2.3662
41.25,10,2.3662
41.3,10,2.1073
41.35,10,2.3662
41.4,10,2.1073
41.45,10,2.1073
41.5,10,2.3662
41.55,10,2.3662
41.6,10,2.3662
41.65,10,2.3662
41.7,10,2.3662
41.75,10,2.3662
41.8,10,2.3662
41.85,10,2.3662
41.9,10,2.3662
41.95,10,2.3662
42,10,2.3662
42.05,10,2.6241
42.1,10,2.3662
42.15,10,2.3662
42.2,10,2.3662
42.25,10,2.3662
42.3,10,2.6241
42.35,10,2.3662
42.4,10,2.3662
42.45,10,2.3662
42.5,10,2.6241
42.55,10,2.6241
42.6,10,2.6241
42.65,10,2.6241
42.7,10,2.6241
42.75,10,2.6241
42.8,10,2.6241
42.85,10,2.6241
42.9,10,2.6241
42.95,10,2.6241
43,10,2.6241
43.05,10,2.6241
43.1,10,2.6241
43.15,10,2.6241
43.2,10,2.6241
43.25,10,2.6241
43.3,10,2.6241
43.35,10,2.6241
43.4,10,2.881
43.45,10,2.6241
43.5,10,2.6241
43.55,10,2.881
43.6,10,2.6241
43.65,10,2.6241
43.7,10,2.881
43.75,10,2.6241
43.8,10,2.881
43.85,10,2.881
43.9,10,2.881
43.95,10,2.881
44,10,2.881
44.05,10,2.881
44.1,10,2.881
44.15,10,2.881
44.2,10,2.881
44.25,10,2.881
44.3,10,2.881
44.35,10,2.881
44.4,10,2.881
44.45,10,2.881
44.5,10,2.881
44.55,10,2.881
44.6,10,2.881
44.65,10,2.881
44.7,10,2.881
44.75,10,2.881
44.8,10,3.137
44.85,10,3.137
44.9,10,2.881
44.95,10,3.137
45,10,3.137
45.05,10,3.137
45.1,10,3.137
45.15,10,3.137
45.2,10,3.137
45.25,10,3.137
45.3,10,3.137
45.35,10,3.137
45.4,10,3.137
45.45,10,3.137
45.5,10,3.137
45.55,10,3.137
45.6,10,3.137
45.65,10,3.137
45.7,10,3.137
45.75,10,3.137
45.8,10,3.137
45.85,10,3.137
45.9,10,3.137
45.95,10,3.137
46,10,3.137
46.05,10,3.137
46.1,10,3.137
46.15,10,3.3921
46.2,10,3.3921
46.25,10,3.3921
46.3,10,3.3921
46.35,10,3.3921
46.4,10,3.137
46.45,10,3.3921
46.5,10,3.3921
46.55,10,3.3921
46.6,10,3.3921
46.65,10,3.3921
46.7,10,3.3921
46.75,10,3.3921
46.8,10,3.3921
46.85,10,3.3921
46.9,10,3.3921
46.95,10,3.3921
47,10,3.3921
47.05,10,3.3921
47.1,10,3.6462
47.15,10,3.6462
47.2,10,3.6462
47.25,10,3.3921
47.3,10,3.6462
47.35,10,3.3921
47.4,10,3.6462
47.45,10,3.6462
47.5,10,3.6462
47.55,10,3.6462
47.6,10,3.6462
47.65,10,3.6462
47.7,10,3.6462
47.75,10,3.6462
47.8,10,3.8995
47.85,10,3.6462
47.9,10,3.6462
47.95,10,3.6462
48,10,3.6462
48.05,10,3.6462
48.1,10,3.6462
48.15,10,3.6462
48.2,10,3.8995
48.25,10,3.6462
48.3,10,3.6462
48.35,10,3.6462
48.4,10,3.8995
48.45,10,3.8995
48.5,10,3.8995
48.55,10,3.6462
48.6,10,3.8995
48.65,10,3.8995
48.7,10,3.8995
48.75,10,3.8995
48.8,10,3.8995
48.85,10,3.6462
48.9,10,3.8995
48.95,10,3.8995
49,10,3.8995
49.05,10,3.8995
49.1,10,3.8995
49.15,10,3.8995
49.2,10,3.8995
49.25,10,3.8995
49.3,10,4.1518
49.35,10,3.8995
49.4,10,3.8995
49.45,10,3.8995
49.5,10,3.8995
49.55,10,4.1518
49.6,10,4.1518
49.65,10,4.1518
49.7,10,3.8995
49.75,10,4.1518
49.8,10,4.1518
49.85,10,4.1518
49.9,10,4.1518
49.95,10,4.1518
50,10,4.1518
50.05,10,4.1518
50.1,10,4.1518
50.15,10,4.1518
50.2,10,4.1518
50.25,10,4.1518
50.3,10,4.1518
50.35,10,4.4032
50.4,10,4.1518
50.45,10,4.4032
50.5,10,4.1518
50.55,10,4.1518
50.6,10,4.4032
50.65,10,4.4032
50.7,10,4.4032
50.75,10,4.4032
50.8,10,4.4032
50.85,10,4.4032
50.9,10,4.4032
50.95,10,4.4032
51,10,4.4032
51.05,10,4.4032
51.1,10,4.4032
51.15,10,4.4032
51.2,10,4.1518
51.25,10,4.4032
51.3,10,4.4032
51.35,10,4.4032
51.4,10,4.4032
51.45,10,4.4032
51.5,10,4.4032
51.55,10,4.4032
51.6,10,4.4032
51.65,10,4.4032
51.7,10,4.6537
51.75,10,4.4032
51.8,10,4.4032
51.85,10,4.6537
51.9,10,4.6537
51.95,10,4.6537
52,10,4.6537
52.05,10,4.4032
52.1,10,4.6537
52.15,10,4.6537
52.2,10,4.6537
52.25,10,4.6537
52.3,10,4.6537
52.35,10,4.6537
52.4,10,4.6537
52.45,10,4.6537
52.5,10,4.6537
52.55,10,4.6537
52.6,10,4.6537
52.65,10,4.6537
52.7,10,4.6537
52.75,10,4.6537
52.8,10,4.6537
52.85,10,4.6537
52.9,10,4.9034
52.95,10,4.6537
53,10,4.6537
53.05,10,4.6537
53.1,10,4.9034
53.15,10,4.9034
53.2,10,4.6537
53.25,10,4.6537
53.3,10,4.9034
53.35,10,4.6537
53.4,10,4.9034
53.45,10,4.9034
53.5,10,4.9034
53.55,10,4.9034
53.6,10,4.9034
53.65,10,4.9034
53.7,10,4.9034
53.75,10,4.9034
53.8,10,4.9034
53.85,10,4.9034
53.9,10,4.9034
53.95,10,4.9034
54,10,4.9034
54.05,10,4.9034
54.1,10,4.9034
54.15,10,4.9034
54.2,10,4.9034
54.25,10,4.9034
54.3,10,4.9034
54.35,10,4.9034
54.4,10,4.9034
54.45,10,5.1521
54.5,10,5.1521
54.55,10,5.1521
54.6,10,5.1521
54.65,10,5.1521
54.7,10,5.1521
54.75,10,5.1521
54.8,10,5.1521
54.85,10,5.1521
54.9,10,5.1521
54.95,10,5.1521
55,10,5.1521
55.05,10,5.1521
55.1,10,5.1521
55.15,10,5.1521
55.2,10,5.1521
55.25,10,5.1521
55.3,10,5.1521
55.35,10,5.4001
55.4,10,5.1521
55.45,10,5.1521
55.5,10,5.4001
55.55,10,5.4001
55.6,10,5.1521
55.65,10,5.4001
55.7,10,5.4001
55.75,10,5.4001
55.8,10,5.4001
55.85,10,5.4001
55.9,10,5.4001
55.95,10,5.1521
56,10,5.4001
56.05,10,5.4001
56.1,10,5.1521
56.15,10,5.4001
56.2,10,5.4001
56.25,10,5.4001
56.3,10,5.4001
56.35,10,5.4001
56.4,10,5.4001
56.45,10,5.4001
56.5,10,5.4001
56.55,10,5.4001
56.6,10,5.6471
56.65,10,5.4001
56.7,10,5.6471
56.75,10,5.4001
56.8,10,5.4001
56.85,10,5.4001
56.9,10,5.6471
56.95,10,5.6471
57,10,5.6471
57.05,10,5.6471
57.1,10,5.6471
57.15,10,5.6471
57.2,10,5.6471
57.25,10,5.6471
57.3,10,5.6471
57.35,10,5.6471
57.4,10,5.6471
57.45,10,5.6471
57.5,10,5.6471
57.55,10,5.6471
57.6,10,5.6471
57.65,10,5.6471
57.7,10,5.6471
57.75,10,5.6471
57.8,10,5.8933
57.85,10,5.8933
57.9,10,5.6471
57.95,10,5.6471
58,10,5.8933
58.05,10,5.6471
58.1,10,5.6471
58.15,10,5.8933
58.2,10,5.8933
58.25,10,5.8933
58.3,10,5.6471
58.35,10,5.8933
58.4,10,5.8933
58.45,10,5.8933
58.5,10,5.8933
58.55,10,5.8933
58.6,10,5.8933
58.65,10,5.8933
58.7,10,5.8933
58.75,10,5.8933
58.8,10,5.8933
58.85,10,5.8933
58.9,10,5.8933
58.95,10,5.8933
59,10,5.8933
59.05,10,5.8933
59.1,10,5.8933
59.15,10,5.8933
59.2,10,5.8933
59.25,10,5.8933
59.3,10,5.8933
59.35,10,5.8933
59.4,10,6.1387
59.45,10,6.1387
59.5,10,6.1387
59.55,10,6.1387
59.6,10,6.1387
59.65,10,6.1387
59.7,10,6.1387
59.75,10,6.1387
59.8,10,6.1387
59.85,10,6.1387
59.9,10,6.1387
59.95,10,6.1387
60,10,6.1387
60.05,10,6.1387
60.1,10,6.1387
60.15,10,6.1387
60.2,10,6.1387
60.25,10,6.1387
60.3,10,6.1387
60.35,10,6.1387
60.4,10,6.3833
60.45,10,6.3833
60.5,10,6.1387
60.55,10,6.3833
60.6,10,6.3833
60.65,10,6.3833
60.7,10,6.3833
60.75,10,6.3833
60.8,10,6.3833
60.85,10,6.3833
60.9,10,6.3833
60.95,10,6.3833
61,10,6.3833
61.05,10,6.3833
61.1,10,6.3833
61.15,10,6.3833
61.2,10,6.3833
61.25,10,6.3833
61.3,10,6.3833
61.35,10,6.3833
61.4,10,6.3833
61.45,10,6.3833
61.5,10,6.3833
61.55,10,6.6271
61.6,10,6.6271
61.65,10,6.6271
61.7,10,6.6271
61.75,10,6.6271
61.8,10,6.6271
61.85,10,6.6271
61.9,10,6.6271
61.95,10,6.6271
62,10,6.6271
62.05,10,6.6271
62.1,10,6.6271
62.15,10,6.6271
62.2,10,6.6271
62.25,10,6.6271
62.3,10,6.6271
62.35,10,6.6271
62.4,10,6.6271
62.45,10,6.6271
62.5,10,6.6271
62.55,10,6.6271
62.6,10,6.6271
62.65,10,6.6271
62.7,10,6.6271
62.75,10,6.6271
62.8,10,6.87
62.85,10,6.6271
62.9,10,6.87
62.95,10,6.6271
63,10,6.6271
63.05,10,6.6271
63.1,10,6.87
63.15,10,6.87
63.2,10,6.87
63.25,10,6.87
63.3,10,6.87
63.35,10,6.87
63.4,10,6.87
63.45,10,6.87
63.5,10,6.87
63.55,10,6.87
63.6,10,6.87
63.65,10,6.87
63.7,10,6.87
63.75,10,7.1121
63.8,10,6.87
63.85,10,6.87
63.9,10,6.87
63.95,10,6.87
64,10,6.87
64.05,10,7.1121
64.1,10,7.1121
64.15,10,6.87
64.2,10,7.1121
64.25,10,7.1121
64.3,10,7.1121
64.35,10,7.1121
64.4,10,7.1121
64.45,10,7.1121
64.5,10,7.1121
64.55,10,7.1121
64.6,10,7.1121
64.65,10,7.1121
64.7,10,7.1121
64.75,10,7.1121
64.8,10,7.1121
64.85,10,7.1121
64.9,10,7.1121
64.95,10,7.1121
65,10,7.1121
65.05,10,7.1121
65.1,10,7.1121
65.15,10,7.1121
65.2,10,7.1121
65.25,10,7.3535
65.3,10,7.1121
65.35,10,7.3535
65.4,10,7.3535
65.45,10,7.3535
65.5,10,7.3535
65.55,10,7.3535
65.6,10,7.3535
65.65,10,7.3535
65.7,10,7.3535
65.75,10,7.3535
65.8,10,7.3535
65.85,10,7.3535
65.9,10,7.3535
65.95,10,7.3535
66,10,7.3535
66.05,10,7.3535
66.1,10,7.3535
66.15,10,7.3535
66.2,10,7.3535
66.25,10,7.3535
66.3,10,7.3535
66.35,10,7.3535
66.4,10,7.3535
66.45,10,7.3535
66.5,10,7.1121
66.55,10,7.3535
66.6,10,7.5941
66.65,10,7.3535
66.7,10,7.5941
66.75,10,7.3535
66.8,10,7.5941
66.85,10,7.3535
66.9,10,7.5941
66.95,10,7.5941
67,10,7.5941
67.05,10,7.5941
67.1,10,7.5941
67.15,10,7.5941
67.2,10,7.5941
67.25,10,7.5941
67.3,10,7.5941
67.35,10,7.5941
67.4,10,7.5941
67.45,10,7.5941
67.5,10,7.5941
67.55,10,7.5941
67.6,10,7.5941
67.65,10,7.5941
67.7,10,7.5941
67.75,10,7.5941
67.8,10,7.5941
67.85,10,7.5941
67.9,10,7.8339
67.95,10,7.5941
68,10,7.5941
68.05,10,7.5941
68.1,10,7.8339
68.15,10,7.8339
68.2,10,7.8339
68.25,10,7.5941
68.3,10,7.5941
68.35,10,7.8339
68.4,10,7.8339
68.45,10,7.8339
68.5,10,7.8339
68.55,10,7.8339
68.6,10,7.8339
68.65,10,7.8339
68.7,10,7.8339
68.75,10,7.8339
68.8,10,7.8339
68.85,10,7.8339
68.9,10,7.8339
68.95,10,7.8339
69,10,7.8339
69.05,10,7.8339
69.1,10,7.8339
69.15,10,7.8339
69.2,10,7.8339
69.25,10,7.8339
69.3,10,7.8339
69.35,10,7.8339
69.4,10,7.8339
69.45,10,8.0729
69.5,10,7.8339
69.55,10,7.8339
69.6,10,7.8339
